track_title,word,artist
Salute / Pacman,blue,yung_lean
Drop It / Scooter,hangin,yung_lean
Drop It / Scooter,feeling,yung_lean
Drop It / Scooter,lost,yung_lean
Drop It / Scooter,fallin,yung_lean
Drop It / Scooter,dark,yung_lean
Hunting My Own Skin,huntin,yung_lean
Hunting My Own Skin,die,yung_lean
Hunting My Own Skin,smash,yung_lean
Hunting My Own Skin,fire,yung_lean
Hunting My Own Skin,snakes,yung_lean
Hunting My Own Skin,desert,yung_lean
Hunting My Own Skin,bad,yung_lean
Hunting My Own Skin,sin,yung_lean
Hunting My Own Skin,stranger,yung_lean
Iceman,fallin,yung_lean
Iceman,trippin,yung_lean
Snakeskin / Bullets,desert,yung_lean
Snakeskin / Bullets,snakes,yung_lean
Fallen Demon,feeling,yung_lean
Fallen Demon,sick,yung_lean
Fallen Demon,hurt,yung_lean
Fallen Demon,grave,yung_lean
Fallen Demon,dungeon,yung_lean
Fallen Demon,wicked,yung_lean
Fallen Demon,fire,yung_lean
Fallen Demon,hell,yung_lean
Fallen Demon,lose,yung_lean
Fallen Demon,hate,yung_lean
Fallen Demon,violence,yung_lean
Fallen Demon,snakes,yung_lean
Fallen Demon,lie,yung_lean
Fallen Demon,falling,yung_lean
Fallen Demon,demon,yung_lean
Fallen Demon,alligator,yung_lean
Agony,dragon,yung_lean
Agony,agony,yung_lean
Agony,afraid,yung_lean
Agony,lose,yung_lean
Agony,isolation,yung_lean
Agony,fright,yung_lean
Yellowman,stranger,yung_lean
​houdini,die,nothing_reaper
​houdini,isolation,nothing_reaper
​houdini,lonely,nothing_reaper
​houdini,waste,nothing_reaper
​houdini,feeling,nothing_reaper
​houdini,pacing,nothing_reaper
​houdini,losing,nothing_reaper
​houdini,hate,nothing_reaper
​houdini,cutting,nothing_reaper
​houdini,lie,nothing_reaper
​houdini,sick,nothing_reaper
​houdini,disappear,nothing_reaper
​houdini,pain,nothing_reaper
​clarity in kerosene,kerosene,nothing_reaper
​clarity in kerosene,death,nothing_reaper
​clarity in kerosene,hate,nothing_reaper
​clarity in kerosene,choke,nothing_reaper
​clarity in kerosene,losing,nothing_reaper
​funeral fantasy,leave,nothing_reaper
​funeral fantasy,feeling,nothing_reaper
​funeral fantasy,pain,nothing_reaper
​funeral fantasy,hate,nothing_reaper
​funeral fantasy,died,nothing_reaper
​funeral fantasy,cry,nothing_reaper
​funeral fantasy,weep,nothing_reaper
​funeral fantasy,funeral,nothing_reaper
REM (Ft. Lil West),sick,nothing_reaper
REM (Ft. Lil West),feeling,nothing_reaper
REM (Ft. Lil West),fall,nothing_reaper
REM (Ft. Lil West),ashamed,nothing_reaper
REM (Ft. Lil West),regret,nothing_reaper
REM (Ft. Lil West),lost,nothing_reaper
​black heart,feeling,nothing_reaper
​black heart,lie,nothing_reaper
​black heart,resentment,nothing_reaper
​black heart,rot,nothing_reaper
​black heart,leave,nothing_reaper
​black heart,blood,nothing_reaper
​black heart,hate,nothing_reaper
​black heart,losing,nothing_reaper
​black heart,insane,nothing_reaper
​black heart,cutting,nothing_reaper
​marykate,nightmare,nothing_reaper
​marykate,fault,nothing_reaper
​marykate,grave,nothing_reaper
​marykate,feeling,nothing_reaper
​hopes up (Ft. Dashboard Confessional),pain,nothing_reaper
​hopes up (Ft. Dashboard Confessional),falling,nothing_reaper
​hopes up (Ft. Dashboard Confessional),fall,nothing_reaper
​hopes up (Ft. Dashboard Confessional),leave,nothing_reaper
​hopes up (Ft. Dashboard Confessional),waste,nothing_reaper
​hopes up (Ft. Dashboard Confessional),feeling,nothing_reaper
​skully,leave,nothing_reaper
​skully,die,nothing_reaper
​skully,killing,nothing_reaper
​skully,feeling,nothing_reaper
​skully,cry,nothing_reaper
​skully,grave,nothing_reaper
​skully,dark,nothing_reaper
​skully,sick,nothing_reaper
​skully,sinking,nothing_reaper
​nevermore,sore,nothing_reaper
​nevermore,feeling,nothing_reaper
​nevermore,complain,nothing_reaper
​nevermore,losing,nothing_reaper
​outsider,bad,nothing_ruiner
​outsider,feeling,nothing_ruiner
​outsider,loneliness,nothing_ruiner
​outsider,outsider,nothing_ruiner
​reminiscer,hurt,nothing_ruiner
​reminiscer,fall,nothing_ruiner
​reminiscer,worse,nothing_ruiner
​reminiscer,missing,nothing_ruiner
​reminiscer,sick,nothing_ruiner
​reminiscer,feeling,nothing_ruiner
​better,losing,nothing_ruiner
​better,pathetic,nothing_ruiner
​better,miss,nothing_ruiner
​better,feeling,nothing_ruiner
​better,worse,nothing_ruiner
​​sinker,fault,nothing_ruiner
​​sinker,feeling,nothing_ruiner
​​sinker,jealousy,nothing_ruiner
​​sinker,hatred,nothing_ruiner
​​sinker,miss,nothing_ruiner
​hammer,doubt,nothing_ruiner
​hammer,feelin,nothing_ruiner
​hammer,delirious,nothing_ruiner
​hammer,feeling,nothing_ruiner
​hammer,hate,nothing_ruiner
​hammer,phantom,nothing_ruiner
​hammer,bang,nothing_ruiner
​hammer,dyin,nothing_ruiner
​rejecter,falling,nothing_ruiner
​rejecter,reject,nothing_ruiner
​rejecter,pain,nothing_ruiner
​rejecter,feeling,nothing_ruiner
​rejecter,lost,nothing_ruiner
​rejecter,suffocating,nothing_ruiner
​rejecter,hiding,nothing_ruiner
​ruiner,sick,nothing_ruiner
​ruiner,sad,nothing_ruiner
​ruiner,feeling,nothing_ruiner
​ruiner,leave,nothing_ruiner
​ruiner,pressure,nothing_ruiner
​ruiner,stressed,nothing_ruiner
​ruiner,suicidal,nothing_ruiner
​ruiner,death,nothing_ruiner
​ruiner,broke,nothing_ruiner
​ruiner,crying,nothing_ruiner
​ruiner,lost,nothing_ruiner
​ruiner,missing,nothing_ruiner
​ruiner,mental,nothing_ruiner
​ruiner,prison,nothing_ruiner
​ruiner,pain,nothing_ruiner
​ruiner,dark,nothing_ruiner
​ruiner,escape,nothing_ruiner
​sayer,miss,nothing_ruiner
​sayer,hurt,nothing_ruiner
​sayer,regret,nothing_ruiner
​sayer,lie,nothing_ruiner
​sayer,sucks,nothing_ruiner
​sayer,feeling,nothing_ruiner
​vacanter,feeling,nothing_ruiner
​vacanter,wasting,nothing_ruiner
​vacanter,mad,nothing_ruiner
​vacanter,insane,nothing_ruiner
​vacanter,hell,nothing_ruiner
​vacanter,panic,nothing_ruiner
​vacanter,attack,nothing_ruiner
​changer,pressure,nothing_ruiner
​changer,feeling,nothing_ruiner
​changer,miss,nothing_ruiner
​changer,die,nothing_ruiner
​waster,wasting,nothing_ruiner
​waster,shaking,nothing_ruiner
​waster,feeling,nothing_ruiner
Who I Am,trippin,lilxan
Who I Am,miss,lilxan
Who I Am,died,lilxan
Who I Am,broke,lilxan
Who I Am,hate,lilxan
Who I Am,leave,lilxan
Who I Am,bang,lilxan
Who I Am,snake,lilxan
Who I Am,fight,lilxan
Who I Am,kill,lilxan
Wake Up,feeling,lilxan
Wake Up,death,lilxan
Tick Tock (Ft. 2 Chainz),contraband,lilxan
Diamonds,shoot,lilxan
Diamonds,kill,lilxan
Diamonds,bomb,lilxan
Diamonds,sick,lilxan
The Man (Ft. $teven Cannon),hate,lilxan
The Man (Ft. $teven Cannon),bang,lilxan
The Man (Ft. $teven Cannon),pain,lilxan
Saved By The Bell,detention,lilxan
Saved By The Bell,crash,lilxan
Saved By The Bell,laggin,lilxan
Moonlight (Ft. Charli XCX),risk,lilxan
Moonlight (Ft. Charli XCX),feelin,lilxan
Moonlight (Ft. Charli XCX),evil,lilxan
Moonlight (Ft. Charli XCX),crash,lilxan
Moonlight (Ft. Charli XCX),broke,lilxan
Moonlight (Ft. Charli XCX),robbery,lilxan
Moonlight (Ft. Charli XCX),rip,lilxan
Moonlight (Ft. Charli XCX),dark,lilxan
Moonlight (Ft. Charli XCX),lose,lilxan
Moonlight (Ft. Charli XCX),fall,lilxan
Shine Hard (Ft. Rae Sremmurd),hate,lilxan
Shine Hard (Ft. Rae Sremmurd),crazy,lilxan
Shine Hard (Ft. Rae Sremmurd),screamin,lilxan
Shine Hard (Ft. Rae Sremmurd),heartbreak,lilxan
Shine Hard (Ft. Rae Sremmurd),devil,lilxan
Shine Hard (Ft. Rae Sremmurd),grave,lilxan
Shine Hard (Ft. Rae Sremmurd),fangs,lilxan
Shine Hard (Ft. Rae Sremmurd),feelin,lilxan
Round Here (Ft. YG),rat,lilxan
Round Here (Ft. YG),gun,lilxan
Round Here (Ft. YG),penal,lilxan
Round Here (Ft. YG),shame,lilxan
Basically,missin,lilxan
Deceived,dark,lilxan
Deceived,ache,lilxan
Deceived,bad,lilxan
Deceived,bleak,lilxan
Deceived,gloomy,lilxan
Deceived,villain,lilxan
Deceived,snakes,lilxan
Deceived,insane,lilxan
Deceived,crazy,lilxan
Betrayed,enemy,lilxan
Betrayed,death,lilxan
Betrayed,hate,lilxan
Betrayed,betray,lilxan
Betrayed,miss,lilxan
Betrayed,evil,lilxan
Far,lost,lilxan
Far,broke,lilxan
Far,heartbreak,lilxan
Far,militia,lilxan
Far,evil,lilxan
Color Blind by Diplo (Ft. Lil Xan),stripped,lilxan
Color Blind by Diplo (Ft. Lil Xan),fall,lilxan
Color Blind by Diplo (Ft. Lil Xan),pain,lilxan
Color Blind by Diplo (Ft. Lil Xan),heartless,lilxan
Color Blind by Diplo (Ft. Lil Xan),feelin,lilxan
Color Blind by Diplo (Ft. Lil Xan),feeling,lilxan
Betrayed (Remix) (Ft. Rich The Kid & Yo Gotti),upset,lilxan
Betrayed (Remix) (Ft. Rich The Kid & Yo Gotti),hate,lilxan
Betrayed (Remix) (Ft. Rich The Kid & Yo Gotti),broke,lilxan
Betrayed (Remix) (Ft. Rich The Kid & Yo Gotti),fall,lilxan
Betrayed (Remix) (Ft. Rich The Kid & Yo Gotti),betrayed,lilxan
Betrayed (Remix) (Ft. Rich The Kid & Yo Gotti),betray,lilxan
Betrayed (Remix) (Ft. Rich The Kid & Yo Gotti),evil,lilxan
Betrayed (Remix) (Ft. Rich The Kid & Yo Gotti),bleedin,lilxan
Betrayed (Remix) (Ft. Rich The Kid & Yo Gotti),heartbreak,lilxan
Betrayed (Remix) (Ft. Rich The Kid & Yo Gotti),die,lilxan
Betrayed (Remix) (Ft. Rich The Kid & Yo Gotti),miss,lilxan
Betrayed (Remix) (Ft. Rich The Kid & Yo Gotti),death,lilxan
Bitch I'm Nasty,nasty,rico nasty
Bitch I'm Nasty,hate,rico nasty
Bitch I'm Nasty,mad,rico nasty
Bitch I'm Nasty,screamin,rico nasty
Bitch I'm Nasty,shoot,rico nasty
Countin' Up,dark,rico nasty
Trust Issues,sick,rico nasty
Trust Issues,broke,rico nasty
Trust Issues,crazy,rico nasty
Trust Issues,mental,rico nasty
Trust Issues,stab,rico nasty
Trust Issues,bad,rico nasty
Trust Issues,crash,rico nasty
In the Air (Ft. BlocBoy JB),crazy,rico nasty
In the Air (Ft. BlocBoy JB),shooter,rico nasty
In the Air (Ft. BlocBoy JB),trippin,rico nasty
In the Air (Ft. BlocBoy JB),missin,rico nasty
In the Air (Ft. BlocBoy JB),grizzly,rico nasty
In the Air (Ft. BlocBoy JB),bear,rico nasty
In the Air (Ft. BlocBoy JB),rob,rico nasty
Pressing Me,stressin,rico nasty
Pressing Me,mad,rico nasty
Pressing Me,shoot,rico nasty
Pressing Me,shot,rico nasty
Ice Cream,screamin,rico nasty
Ice Cream,crazy,rico nasty
Ice Cream,monster,rico nasty
Ice Cream,sucks,rico nasty
Ice Cream,denied,rico nasty
Ice Cream,broke,rico nasty
Ice Cream,mad,rico nasty
Oreo,losin,rico nasty
Oreo,mad,rico nasty
Oreo,feeling,rico nasty
Oreo,hate,rico nasty
Oreo,bad,rico nasty
Hockey,hate,rico nasty
Hockey,bummer,rico nasty
Hockey,lost,rico nasty
Won't Change,feelin,rico nasty
Won't Change,feeling,rico nasty
Won't Change,alien,rico nasty
Won't Change,parachute,rico nasty
Won't Change,hate,rico nasty
Won't Change,worry,rico nasty
Won't Change,crime,rico nasty
Won't Change,sick,rico nasty
Won't Change,contagious,rico nasty
Life Back,bad,rico nasty
Life Back,missin,rico nasty
Transformer (Ft. Lil Gnar),bad,rico nasty
Transformer (Ft. Lil Gnar),fire,rico nasty
Why Oh Why,waste,rico nasty
Why Oh Why,feelin,rico nasty
Why Oh Why,mad,rico nasty
Why Oh Why,upset,rico nasty
Rage,steal,rico nasty
Rage,bad,rico nasty
Rage,ragin,rico nasty
Rage,rat,rico nasty
Rage,bleedin,rico nasty
Lala,cry,rico nasty
Lala,mad,rico nasty
Family Don't Matter (Ft. Millie Go Lightly),bad,young thug
Family Don't Matter (Ft. Millie Go Lightly),gun,young thug
Family Don't Matter (Ft. Millie Go Lightly),kill,young thug
Family Don't Matter (Ft. Millie Go Lightly),ghost,young thug
Family Don't Matter (Ft. Millie Go Lightly),killin,young thug
Family Don't Matter (Ft. Millie Go Lightly),panic,young thug
Family Don't Matter (Ft. Millie Go Lightly),stroke,young thug
Family Don't Matter (Ft. Millie Go Lightly),bum,young thug
Family Don't Matter (Ft. Millie Go Lightly),thug,young thug
Family Don't Matter (Ft. Millie Go Lightly),feelin,young thug
Family Don't Matter (Ft. Millie Go Lightly),fallin,young thug
Family Don't Matter (Ft. Millie Go Lightly),nightmares,young thug
Family Don't Matter (Ft. Millie Go Lightly),drown,young thug
Tomorrow 'Til Infinity (Ft. Gunna),bad,young thug
Tomorrow 'Til Infinity (Ft. Gunna),pity,young thug
Tomorrow 'Til Infinity (Ft. Gunna),die,young thug
Tomorrow 'Til Infinity (Ft. Gunna),stab,young thug
She Wanna Party (Ft. Millie Go Lightly),dentist,young thug
She Wanna Party (Ft. Millie Go Lightly),death,young thug
She Wanna Party (Ft. Millie Go Lightly),coffin,young thug
She Wanna Party (Ft. Millie Go Lightly),hate,young thug
She Wanna Party (Ft. Millie Go Lightly),beatin,young thug
She Wanna Party (Ft. Millie Go Lightly),die,young thug
She Wanna Party (Ft. Millie Go Lightly),wan,young thug
She Wanna Party (Ft. Millie Go Lightly),feeling,young thug
She Wanna Party (Ft. Millie Go Lightly),kill,young thug
Daddy's Birthday,feeling,young thug
Daddy's Birthday,cruelty,young thug
Daddy's Birthday,spaz,young thug
Daddy's Birthday,snake,young thug
Daddy's Birthday,kerosene,young thug
Daddy's Birthday,kill,young thug
Do U Love Me?,fall,young thug
Do U Love Me?,cage,young thug
Do U Love Me?,bomb,young thug
Do U Love Me?,grenade,young thug
Do U Love Me?,broke,young thug
Relationship (Ft. Future),bad,young thug
Relationship (Ft. Future),crazy,young thug
Relationship (Ft. Future),thug,young thug
Relationship (Ft. Future),killing,young thug
Relationship (Ft. Future),hidin,young thug
You Said (Ft. Quavo),death,young thug
You Said (Ft. Quavo),feeling,young thug
You Said (Ft. Quavo),jail,young thug
You Said (Ft. Quavo),leave,young thug
You Said (Ft. Quavo),regret,young thug
You Said (Ft. Quavo),explode,young thug
You Said (Ft. Quavo),gulp,young thug
You Said (Ft. Quavo),rat,young thug
On Fire,mad,young thug
On Fire,shot,young thug
On Fire,fire,young thug
On Fire,leave,young thug
On Fire,ashes,young thug
On Fire,lost,young thug
On Fire,bloody,young thug
On Fire,murder,young thug
On Fire,killin,young thug
On Fire,sue,young thug
On Fire,cruel,young thug
Get High (Ft. Lil Durk & Snoop Dogg),bad,young thug
Get High (Ft. Lil Durk & Snoop Dogg),psych,young thug
Get High (Ft. Lil Durk & Snoop Dogg),missing,young thug
Get High (Ft. Lil Durk & Snoop Dogg),aftermath,young thug
Get High (Ft. Lil Durk & Snoop Dogg),risk,young thug
Get High (Ft. Lil Durk & Snoop Dogg),shoot,young thug
Get High (Ft. Lil Durk & Snoop Dogg),kill,young thug
Get High (Ft. Lil Durk & Snoop Dogg),thug,young thug
Get High (Ft. Lil Durk & Snoop Dogg),blue,young thug
Feel It,feeling,young thug
Feel It,kill,young thug
Feel It,tear,young thug
Feel It,jail,young thug
Feel It,shoot,young thug
Feel It,murder,young thug
Feel It,wan,young thug
Feel It,smash,young thug
Feel It,war,young thug
Oh Yeah (BTG),bad,young thug
Oh Yeah (BTG),leave,young thug
Oh Yeah (BTG),cursed,young thug
Oh Yeah (BTG),hurt,young thug
For Y'all (Ft. Jacquees),hatred,young thug
For Y'all (Ft. Jacquees),feeling,young thug
For Y'all (Ft. Jacquees),blue,young thug
For Y'all (Ft. Jacquees),crazy,young thug
For Y'all (Ft. Jacquees),miss,young thug
For Y'all (Ft. Jacquees),upset,young thug
For Y'all (Ft. Jacquees),sneakin,young thug
For Y'all (Ft. Jacquees),screamin,young thug
For Y'all (Ft. Jacquees),risk,young thug
Take Care,missin,young thug
Take Care,leave,young thug
Take Care,fire,young thug
Take Care,lose,young thug
Take Care,rebel,young thug
Take Care,owin,young thug
Take Care,war,young thug
Take Care,broke,young thug
Take Care,madness,young thug
Take Care,panic,young thug
The End.,tragic,black_parade
The End.,despair,black_parade
The End.,goodbye,black_parade
The End.,cry,black_parade
The End.,funeral,black_parade
The End.,resignation,black_parade
The End.,hell,black_parade
The End.,die,black_parade
Dead!,beating,black_parade
Dead!,death,black_parade
Dead!,hospital,black_parade
Dead!,squeamish,black_parade
Dead!,fell,black_parade
This Is How I Disappear,blood,black_parade
This Is How I Disappear,dark,black_parade
This Is How I Disappear,disappear,black_parade
This Is How I Disappear,death,black_parade
This Is How I Disappear,cry,black_parade
This Is How I Disappear,choke,black_parade
This Is How I Disappear,ghost,black_parade
This Is How I Disappear,hurt,black_parade
The Sharpest Lives,crash,black_parade
The Sharpest Lives,leave,black_parade
The Sharpest Lives,beast,black_parade
The Sharpest Lives,poison,black_parade
The Sharpest Lives,shot,black_parade
The Sharpest Lives,pain,black_parade
The Sharpest Lives,surrender,black_parade
The Sharpest Lives,ashamed,black_parade
The Sharpest Lives,abandoned,black_parade
The Sharpest Lives,dark,black_parade
The Sharpest Lives,cannibal,black_parade
The Sharpest Lives,dagger,black_parade
The Sharpest Lives,blood,black_parade
Welcome to the Black Parade,broken,black_parade
Welcome to the Black Parade,leave,black_parade
Welcome to the Black Parade,phantom,black_parade
Welcome to the Black Parade,feeling,black_parade
Welcome to the Black Parade,fall,black_parade
Welcome to the Black Parade,death,black_parade
Welcome to the Black Parade,misery,black_parade
Welcome to the Black Parade,hate,black_parade
Welcome to the Black Parade,kill,black_parade
Welcome to the Black Parade,defeated,black_parade
Welcome to the Black Parade,weary,black_parade
Welcome to the Black Parade,widow,black_parade
Welcome to the Black Parade,fears,black_parade
Welcome to the Black Parade,disappointed,black_parade
Welcome to the Black Parade,die,black_parade
I Don't Love You,cry,black_parade
I Don't Love You,sick,black_parade
I Don't Love You,beating,black_parade
I Don't Love You,blood,black_parade
House of Wolves,hell,black_parade
House of Wolves,grave,black_parade
House of Wolves,bad,black_parade
House of Wolves,ambulance,black_parade
House of Wolves,ashes,black_parade
House of Wolves,fall,black_parade
House of Wolves,devil,black_parade
House of Wolves,leave,black_parade
House of Wolves,blood,black_parade
Cancer,bury,black_parade
Cancer,awful,black_parade
Cancer,abandoned,black_parade
Cancer,agony,black_parade
Mama,hell,black_parade
Mama,die,black_parade
Mama,hate,black_parade
Mama,cry,black_parade
Mama,coffin,black_parade
Mama,war,black_parade
Mama,infection,black_parade
Mama,gun,black_parade
Mama,fall,black_parade
Mama,ashes,black_parade
Sleep,worse,black_parade
Sleep,madman,black_parade
Sleep,sympathy,black_parade
Sleep,cry,black_parade
Sleep,feeling,black_parade
Sleep,bad,black_parade
Sleep,goodbye,black_parade
Sleep,horror,black_parade
Sleep,tyranny,black_parade
Sleep,awful,black_parade
Sleep,dying,black_parade
Teenagers,gun,black_parade
Teenagers,rip,black_parade
Teenagers,murder,black_parade
Teenagers,scare,black_parade
Teenagers,darken,black_parade
Teenagers,violent,black_parade
Teenagers,leave,black_parade
Teenagers,awful,black_parade
Teenagers,hurt,black_parade
Disenchanted,hate,black_parade
Disenchanted,heartache,black_parade
Disenchanted,lie,black_parade
Disenchanted,feeling,black_parade
Disenchanted,sting,black_parade
Disenchanted,sad,black_parade
Disenchanted,hospital,black_parade
Disenchanted,guillotine,black_parade
Famous Last Words,afraid,black_parade
Famous Last Words,death,black_parade
Blood (Hidden Track),blood,black_parade
Blood (Hidden Track),flood,black_parade
Blood (Hidden Track),alarming,black_parade
Blood (Hidden Track),awful,black_parade
Kill All Your Friends,coffin,black_parade
Kill All Your Friends,tragic,black_parade
Kill All Your Friends,funeral,black_parade
Kill All Your Friends,bury,black_parade
Kill All Your Friends,die,black_parade
Kill All Your Friends,feeling,black_parade
Kill All Your Friends,killing,black_parade
Kill All Your Friends,drown,black_parade
Heaven Help Us,screaming,black_parade
Heaven Help Us,bleeding,black_parade
Heaven Help Us,falling,black_parade
Heaven Help Us,blood,black_parade
Heaven Help Us,misery,black_parade
My Way Home Is Through You,tear,black_parade
My Way Home Is Through You,rifle,black_parade
My Way Home Is Through You,crime,black_parade
My Way Home Is Through You,grave,black_parade
My Way Home Is Through You,gun,black_parade
My Way Home Is Through You,leave,black_parade
My Way Home Is Through You,government,black_parade
My Way Home Is Through You,suicide,black_parade
My Way Home Is Through You,cry,black_parade
Set Phasers to Stun,mistake,where_you
Set Phasers to Stun,blue,where_you
Bonus Mosh Pt. II,scream,where_you
Bonus Mosh Pt. II,feeling,where_you
Bonus Mosh Pt. II,hurt,where_you
Bonus Mosh Pt. II,leave,where_you
A Decade Under the Influence,sad,where_you
A Decade Under the Influence,dying,where_you
A Decade Under the Influence,bad,where_you
A Decade Under the Influence,feeling,where_you
A Decade Under the Influence,hell,where_you
A Decade Under the Influence,nervous,where_you
A Decade Under the Influence,wreck,where_you
This Photograph Is Proof (I Know You Know),feeling,where_you
This Photograph Is Proof (I Know You Know),bad,where_you
This Photograph Is Proof (I Know You Know),leave,where_you
This Photograph Is Proof (I Know You Know),impossible,where_you
The Union,sinner,where_you
The Union,kill,where_you
New American Classic,doubt,where_you
I Am Fred Astaire,upset,where_you
I Am Fred Astaire,scream,where_you
I Am Fred Astaire,resentment,where_you
I Am Fred Astaire,fire,where_you
I Am Fred Astaire,disease,where_you
I Am Fred Astaire,nightmare,where_you
One-Eighty by Summer,bad,where_you
One-Eighty by Summer,defenseless,where_you
One-Eighty by Summer,afraid,where_you
One-Eighty by Summer,damage,where_you
One-Eighty by Summer,ashamed,where_you
One-Eighty by Summer,pointless,where_you
Number Five with a Bullet,die,where_you
Number Five with a Bullet,miserable,where_you
Number Five with a Bullet,fall,where_you
Number Five with a Bullet,miss,where_you
Little Devotional,blue,where_you
Little Devotional,dark,where_you
Little Devotional,devastating,where_you
...Slowdance on the Inside,reckless,where_you
...Slowdance on the Inside,heartless,where_you
...Slowdance on the Inside,fight,where_you
...Slowdance on the Inside,scream,where_you
Your Own Disaster,lie,where_you
Your Own Disaster,missing,where_you
