track_title,line,word,artist,track_n,lyric
In My Feelings,52,leave,drake,21,Say you'll never ever leave from beside me
In My Feelings,56,leave,drake,21,Say you'll never ever leave from beside me
In My Feelings,64,miss,drake,21,"But shawty, I'ma hit it, hit it like I can't miss"
Don't Matter to Me by Drake & Michael Jackson,3,feeling,drake,22,Doin' it all just to feel things
Don't Matter to Me by Drake & Michael Jackson,23,jeopardize,drake,22,You know I can't jeopardize both our reputations
Don't Matter to Me by Drake & Michael Jackson,27,stressin,drake,22,Stressin' over somethin' (stressin' over somethin')
Don't Matter to Me by Drake & Michael Jackson,39,broke,drake,22,"Girl, your love, you think you broke it"
Don't Matter to Me by Drake & Michael Jackson,40,broke,drake,22,"I'm leavin' you today, you broke my heart"
Don't Matter to Me by Drake & Michael Jackson,41,broke,drake,22,"Girl, your love, you think you broke it"
Don't Matter to Me by Drake & Michael Jackson,42,broke,drake,22,"I'm leavin' you today, you broke my heart"
After Dark (Ft. Static Major & Ty Dolla $ign),2,dark,drake,23,"Yeah, ayy (after dark)"
After Dark (Ft. Static Major & Ty Dolla $ign),8,dark,drake,23,after dark
After Dark (Ft. Static Major & Ty Dolla $ign),11,dark,drake,23,after dark
After Dark (Ft. Static Major & Ty Dolla $ign),14,dark,drake,23,after dark
After Dark (Ft. Static Major & Ty Dolla $ign),16,dark,drake,23,"Girl, you know I set it up, for after dark"
After Dark (Ft. Static Major & Ty Dolla $ign),21,missin,drake,23,I cannot tell if you're duckin' calls or missin' calls
After Dark (Ft. Static Major & Ty Dolla $ign),31,dark,drake,23,after dark
After Dark (Ft. Static Major & Ty Dolla $ign),37,dark,drake,23,after dark
After Dark (Ft. Static Major & Ty Dolla $ign),42,dark,drake,23,r dark
After Dark (Ft. Static Major & Ty Dolla $ign),45,dark,drake,23,after dark
After Dark (Ft. Static Major & Ty Dolla $ign),47,dark,drake,23,"Girl, you know I set it up, for after dark"
After Dark (Ft. Static Major & Ty Dolla $ign),54,broke,drake,23,You broke up with your man and ain't been with nobody else
After Dark (Ft. Static Major & Ty Dolla $ign),56,bad,drake,23,"He did you wrong, he left you down bad"
After Dark (Ft. Static Major & Ty Dolla $ign),58,lie,drake,23,"You said, ""Do anything, but just don't lie to me"""
After Dark (Ft. Static Major & Ty Dolla $ign),60,ghost,drake,23,"Umm, pulled up to the show than we got ghost"
After Dark (Ft. Static Major & Ty Dolla $ign),61,dark,drake,23,And when it's after dark anything goes
After Dark (Ft. Static Major & Ty Dolla $ign),67,dark,drake,23,after dark
After Dark (Ft. Static Major & Ty Dolla $ign),70,dark,drake,23,after dark
After Dark (Ft. Static Major & Ty Dolla $ign),73,dark,drake,23,after dark
After Dark (Ft. Static Major & Ty Dolla $ign),75,dark,drake,23,"Girl, you know I set it up, for after dark"
After Dark (Ft. Static Major & Ty Dolla $ign),78,khan,drake,23," Coming up, we will head through your storm with Troop, Fantasia, Chaka Khan, my Funny Valentine Jill Scott, giving you whatever and more, the selected music of Mr. Luther Vandross, "
Final Fantasy,4,attack,drake,24,"Arch back, heart attack, cardiac"
Final Fantasy,5,nasty,drake,24,"I need it nasty like, like Evil Angel, like Vivid"
Final Fantasy,5,evil,drake,24,"I need it nasty like, like Evil Angel, like Vivid"
Final Fantasy,6,nasty,drake,24,"You know, nasty like how they give it"
Final Fantasy,27,apocalypse,drake,24,"I hope that the apocalypse is the only thing that doesn't come now, we're one, now"
March 14,2,crazy,drake,25,Yesterday morning was crazy
March 14,13,hate,drake,25,"Single father, I hate when I hear it"
March 14,20,worry,drake,25,I don't want you worry 'bout whose house you live at
March 14,27,death,drake,25,I promise if I'm not dead then I'm dedicated
March 14,34,empty,drake,25,I got an empty crib in my empty crib
March 14,51,cuttin,drake,25,Instead of always cuttin' each other down
March 14,52,feelin,drake,25,"God willin', I got a good feelin'"
March 14,57,cry,drake,25,No one to cry on
March 14,58,pain,drake,25,"I need shelter from the rain, to ease the pain"
March 14,61,cry,drake,25,No one to cry on
March 14,62,pain,drake,25,"I need shelter from the rain, to ease the pain"
March 14,65,cry,drake,25,No one to cry on
March 14,66,pain,drake,25,"I need shelter from the rain, to ease the pain"
We Don't Care,15,broke,kanye college_dropout,2,"Only adult man I knew that wasn't broke, man"
We Don't Care,24,forced,kanye college_dropout,2,"So we forced to sell crack, rap, and get a job"
We Don't Care,62,scream,kanye college_dropout,2,"We scream: ""rocks, blow, weed, park"", see, now we smart"
We Don't Care,66,sad,kanye college_dropout,2,"Sad enough we on welfare, they tryna put me on the school bus"
We Don't Care,70,abandoned,kanye college_dropout,2,"Look what was handed us, fathers abandoned us"
We Don't Care,71,ambulance,kanye college_dropout,2,"When we get them hammers, go on, call the ambulance"
We Don't Care,72,feeling,kanye college_dropout,2,Sometimes I feel no one in this world understands us
Graduation Day,6,kill,kanye college_dropout,3,"My momma would kill me, but don't tell anybody"
All Falls Down (Ft. Syleena Johnson),23,pressure,kanye college_dropout,4,She's so precious with the peer pressure
All Falls Down (Ft. Syleena Johnson),37,crazy,kanye college_dropout,4,Rollie's and Pasha's done drove me crazy
All Falls Down (Ft. Syleena Johnson),44,lowest,kanye college_dropout,4,But the people highest up got the lowest self-esteem
All Falls Down (Ft. Syleena Johnson),47,hate,kanye college_dropout,4,"We shine because they hate us, floss 'cause they degrade us"
All Falls Down (Ft. Syleena Johnson),60,police,kanye college_dropout,4,"I say, ""Fuck the police,"" that's how I treat 'em"
All Falls Down (Ft. Syleena Johnson),61,jail,kanye college_dropout,4,"We buy our way out of jail, but we can't buy freedom"
All Falls Down (Ft. Syleena Johnson),64,hate,kanye college_dropout,4,'Cause they made us hate ourself and love they wealth
I'll Fly Away,9,die,kanye college_dropout,5,When I die Hallelujah bye and bye
Spaceship (Ft. Consequence & GLC),11,fault,kanye college_dropout,6,"So if I stole, wasn't my fault"
Spaceship (Ft. Consequence & GLC),25,struggle,kanye college_dropout,6,Y'all don't know my struggle
Spaceship (Ft. Consequence & GLC),41,mob,kanye college_dropout,6,"Represent the mob, at the same time"
Spaceship (Ft. Consequence & GLC),44,lost,kanye college_dropout,6,"Lost my momma, lost my mind"
Spaceship (Ft. Consequence & GLC),47,leave,kanye college_dropout,6,"Leave me alone, work for y'all"
Spaceship (Ft. Consequence & GLC),49,fall,kanye college_dropout,6,"Only one to ball, never one to fall"
Spaceship (Ft. Consequence & GLC),65,police,kanye college_dropout,6,"Rolly G, police watch me smoke my weed, count my G's"
Spaceship (Ft. Consequence & GLC),70,pressure,kanye college_dropout,6,"(Aww, man, this pressure)"
Spaceship (Ft. Consequence & GLC),87,catastrophe,kanye college_dropout,6,Had to be a catastrophe with the fridges staring back at me
Jesus Walks,1,war,kanye college_dropout,7,We at war
Jesus Walks,2,war,kanye college_dropout,7,"We at war with terrorism, racism"
Jesus Walks,2,terrorism,kanye college_dropout,7,"We at war with terrorism, racism"
Jesus Walks,3,war,kanye college_dropout,7,But most of all we at war with ourselves
Jesus Walks,5,devil,kanye college_dropout,7,God show me the way because the Devil tryna break me down
Jesus Walks,11,death,kanye college_dropout,7,I walk through the valley of the Chi where death is
Jesus Walks,12,leave,kanye college_dropout,7,Top floor the view alone will leave you breathless *gasps*
Jesus Walks,31,afraid,kanye college_dropout,7,I wanna talk to God but I'm afraid cause we ain't spoke in so long
Jesus Walks,39,afraid,kanye college_dropout,7,I wanna talk to God but I'm afraid cause we ain't spoke in so long
Jesus Walks,44,feeling,kanye college_dropout,7,"To the victims of welfare feel we livin' in Hell here, hell yeah"
Jesus Walks,44,hell,kanye college_dropout,7,"To the victims of welfare feel we livin' in Hell here, hell yeah"
Jesus Walks,47,weary,kanye college_dropout,7,I know he hear me when my feet get weary
Jesus Walks,48,extinct,kanye college_dropout,7,Cause we're the almost nearly extinct
Jesus Walks,62,screamin,kanye college_dropout,7,"Next time I'm in the club, everybody screamin' out"
Never Let Me Down (Ft. JAY-Z & J. Ivy),41,blood,kanye college_dropout,8,And with that in my blood I was born to be different
Never Let Me Down (Ft. JAY-Z & J. Ivy),44,feelin,kanye college_dropout,8,That's why I hear new music and I just don't be feelin' it
Never Let Me Down (Ft. JAY-Z & J. Ivy),53,sad,kanye college_dropout,8,Nothing sad as that day my girl's father passed away
Never Let Me Down (Ft. JAY-Z & J. Ivy),58,complain,kanye college_dropout,8,But I can't complain what the accident did to my left eye
Never Let Me Down (Ft. JAY-Z & J. Ivy),58,accident,kanye college_dropout,8,But I can't complain what the accident did to my left eye
Never Let Me Down (Ft. JAY-Z & J. Ivy),59,accident,kanye college_dropout,8,Cause look what an accident did to Left Eye
Never Let Me Down (Ft. JAY-Z & J. Ivy),60,die,kanye college_dropout,8,First Aaliyah now Romeo must die
Never Let Me Down (Ft. JAY-Z & J. Ivy),73,delirious,kanye college_dropout,8,Cats think I'm delirious but I'm so damn serious
Never Let Me Down (Ft. JAY-Z & J. Ivy),74,expose,kanye college_dropout,8,That's why I expose my soul to the globe; the world
Never Let Me Down (Ft. JAY-Z & J. Ivy),82,mental,kanye college_dropout,8,For your soul and your mental
Never Let Me Down (Ft. JAY-Z & J. Ivy),91,cliff,kanye college_dropout,8,"If I were on the highest cliff, on the highest riff"
Never Let Me Down (Ft. JAY-Z & J. Ivy),98,confined,kanye college_dropout,8,And while my words are heard and confined to the ears of the blind
Never Let Me Down (Ft. JAY-Z & J. Ivy),121,falling,kanye college_dropout,8,"Let you tell it, man, I'm falling"
Get Em High (Ft. Common & Talib Kweli),11,losin,kanye college_dropout,9,And if you're losin' your high then smoke again
Get Em High (Ft. Common & Talib Kweli),17,swerve,kanye college_dropout,9, I got the swerve like alcohol-ics
Get Em High (Ft. Common & Talib Kweli),20,kill,kanye college_dropout,9,"My teacher said I'se a loser, I told her why don't you kill me"
Get Em High (Ft. Common & Talib Kweli),38,losin,kanye college_dropout,9,And if you're losin' your high then smoke again
Get Em High (Ft. Common & Talib Kweli),41,hell,kanye college_dropout,9,"(""You've got mail!"") N-n-n-n-n-now who the hell is this"
Get Em High (Ft. Common & Talib Kweli),49,feelin,kanye college_dropout,9,Sent me a picture of her feelin' on Candice
Get Em High (Ft. Common & Talib Kweli),69,bomb,kanye college_dropout,9,"And sister's the bomb, boy she got the bougie behavior"
Get Em High (Ft. Common & Talib Kweli),75,apologize,kanye college_dropout,9,Now I apologize if I come off a little inconsiderate
Get Em High (Ft. Common & Talib Kweli),75,inconsiderate,kanye college_dropout,9,Now I apologize if I come off a little inconsiderate
Get Em High (Ft. Common & Talib Kweli),79,doomed,kanye college_dropout,9,"Y'all assumed I was doomed, out of tune"
Get Em High (Ft. Common & Talib Kweli),84,abuse,kanye college_dropout,9,That's why I abuse you who are not thugs
Get Em High (Ft. Common & Talib Kweli),90,death,kanye college_dropout,9,"They say Hip-Hop is dead, I'm here to resurrect me"
Get Em High (Ft. Common & Talib Kweli),97,sick,kanye college_dropout,9,"Label got you souped up, tellin' you you sick"
Get Em High (Ft. Common & Talib Kweli),110,crash,kanye college_dropout,9,"So when the industry crash, I survive like Kanye"
Get Em High (Ft. Common & Talib Kweli),120,losin,kanye college_dropout,9,And if you're losin' your high then smoke again
The New Workout Plan,16,scary,kanye college_dropout,11,(AH!) What's scary to me is
The New Workout Plan,18,miss,kanye college_dropout,11,"So excuse me miss, I forgot your name"
The New Workout Plan,21,feeling,kanye college_dropout,11,And she feel weak without me
The New Workout Plan,35,kill,kanye college_dropout,11,Still kill a nigga on 16 bars
The New Workout Plan,46,feeling,kanye college_dropout,11,And she feel weak without me
The New Workout Plan,58,broke,kanye college_dropout,11,And what's most importantly is that I ain't gotta fuck with Ray-Ray's broke ass no mo'
Slow Jamz (Ft. Jamie Foxx & Twista),8,feelin,kanye college_dropout,12,With ain't nobody really try to find out what she feelin'
Slow Jamz (Ft. Jamie Foxx & Twista),9,feeling,kanye college_dropout,12,Like how she feel... you know what she told me?
Slow Jamz (Ft. Jamie Foxx & Twista),30,dark,kanye college_dropout,12,Got a dark-skinned friend look like Michael Jackson
Slow Jamz (Ft. Jamie Foxx & Twista),32,freak,kanye college_dropout,12,My dog said you ain't no freak so you bout to prove my man wrong
Slow Jamz (Ft. Jamie Foxx & Twista),73,fire,kanye college_dropout,12,Wit my Earth in the Wind smoking Fire
Slow Jamz (Ft. Jamie Foxx & Twista),86,thug,kanye college_dropout,12,No matter how much of a thug you see
Slow Jamz (Ft. Jamie Foxx & Twista),88,feelin,kanye college_dropout,12,And when some Luther come on I hope you feelin' me
Breathe In Breathe Out (Ft. Ludacris),6,fight,kanye college_dropout,13,"Let them hoes fight, pull her weave out"
Breathe In Breathe Out (Ft. Ludacris),7,desert,kanye college_dropout,13,"If a nigga act up, pull a Desert E's out"
Breathe In Breathe Out (Ft. Ludacris),22,broke,kanye college_dropout,13,"I'm tryin' to spend my stacks, and I'm so broke"
Breathe In Breathe Out (Ft. Ludacris),25,hell,kanye college_dropout,13,What the hell was wrong with me dog?
Breathe In Breathe Out (Ft. Ludacris),32,fight,kanye college_dropout,13,"Let them hoes fight, pull her weave out"
Breathe In Breathe Out (Ft. Ludacris),33,desert,kanye college_dropout,13,"If a nigga act up, pull a Desert E's out"
Breathe In Breathe Out (Ft. Ludacris),61,fight,kanye college_dropout,13,"Let them hoes fight, pull her weave out"
Breathe In Breathe Out (Ft. Ludacris),62,desert,kanye college_dropout,13,"If a nigga act up, pull a Desert E's out"
Breathe In Breathe Out (Ft. Ludacris),67,crash,kanye college_dropout,13,Right until I run out of gas or 'til I go crash
Breathe In Breathe Out (Ft. Ludacris),78,leave,kanye college_dropout,13,"But if you don't need a fix, girl you gotta leave"
Breathe In Breathe Out (Ft. Ludacris),85,fight,kanye college_dropout,13,"Let them hoes fight, pull her weave out"
Breathe In Breathe Out (Ft. Ludacris),86,desert,kanye college_dropout,13,"If a nigga act up, pull a Desert E's out"
School Spirit,19,hate,kanye college_dropout,15,"Back to school and I hate it there, I hate it there"
School Spirit,41,death,kanye college_dropout,15,Crack my head on the steering wheel and I ain't even dead
School Spirit,52,feeling,kanye college_dropout,15,"I feel a woo coming on, cuz"
School Spirit,53,feeling,kanye college_dropout,15,"I feel a woo coming on, cuz"
School Spirit,56,feeling,kanye college_dropout,15,"I feel some woos coming on, cuz"
School Spirit,60,feeling,kanye college_dropout,15,"I feel a woo coming on, cuz"
School Spirit,61,feeling,kanye college_dropout,15,"I feel a woo coming on, cuz"
"Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",2,death,kanye college_dropout,18,"It's only two places you end up, either dead or in jail"
"Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",2,jail,kanye college_dropout,18,"It's only two places you end up, either dead or in jail"
"Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",17,ghetto,kanye college_dropout,18,"Calm down, get back, ghetto people, got this"
"Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,gun,kanye college_dropout,18,"Game 'pon lock shit, gun 'pon cock shit"
"Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",26,ghetto,kanye college_dropout,18,"Calm down, get back, ghetto people, got this"
